Prod Numb,Product Code,Description,Actv,Allerg 1,Allerg 2,Allerg 3,Allerg 4,Allerg 5,Allerg 6,Allerg 7,Allerg 8,Allerg 9
="86388",CUTBGSQBTNT,BAG SQUASH BUTTERNUT CHUNK          5 LB,N
="86389",CUTBGFAJITA,BAG FAJITA MIX                      5 LB,N
="86390",CUTBGPRJALSL,BAG PEPPER JALAPENO SLICED 1/4      5 LB,N
="86391",CUTBGPRGRNDC,BAG PEPPER GREEN DICED 1/4"         5 LB,N
="86392",CUTBGPGRNDC1,BAG PEPPER GREEN DICED 1/2"         5 LB,N
="86393",CUTBGPRGLDDC,BAG PEPPER GOLD DICED 1/2"          5 LB,N
="86394",CUTBGPRGLDJL,TRAY PEPPER GOLD JULIENNE           5 LB,N
="86395",CUTBGONYLKB,BAG ONION YELLOW KABOB CUT          5 LB,Y
="86396",CUTBGPRJALMN,BAG PEPPER JALAPENO MINCED         25 LB,N
="86397",CUTBGPRJALDC,BAG PEPPER JALAPENO DICED 1/4"     25 LB,N
="86398",CUTBGPRMXDC,BAG PEPPER MIXED DICED R/Y/G        2 LB,N
="86399",CUTBGCABGDC,BAG CABBAGE GREEN DICED 1/4"        5 LB,N
="86400",CUTBGONRDJL,BAG ONION RED JULIENNE              5 LB,N
="86401",CUTBGCARDC1/,BAG CARROT DICED 1/2"              25 LB,N
="86402",CUTBGONYLDC1,BAG ONION YELLOW DICED 1/2"        25 LB,N
="86403",CUTBGONYELSL,BAG ONION YELLOW SLIVERED 1/4       5 LB,N
="86404",CUTBGONRDDC,BAG ONION RED DICED 1/4"            5 LB,N
="86405",CUTTRYTOMROM,TRAY TOMATO ROMA DICED 1/4"         5 LB,N
="86406",CUTTRYTOMSLC,TRAY TOMATO 6X6 SLICED              5 LB,N
="86407",CUTTRYTOMSL5,TRAY TOMATO 5X6 SLICED              5 LB,Y
="86408",CUTTRYWMELCH,TRAY WATERMELON CHUNK               5 LB,N
="86409",CUTBGRADSH,BAG RADISH SLICED                   5 LB,N
="86410",CUTBGPRGRNJU,BAG PEPPER GREEN JULIENNE           5 LB,N
="86411",CUTBGPRGRNKB,BAG PEPPER GREEN KABOB CUT          5 LB,Y
="86412",CUTBGONYELJU,BAG ONION YELLOW JULIENNE           5 LB,N
="86413",CUTBGONGRNDC,BAG ONION GREEN DICED 1/8"         10 LB,N
="86414",CUTBGCELDC1,BAG CELERY DICED 1/4"               5 LB,N
="86415",CUTBGPRRDJUL,BAG PEPPER RED JULIENNE             5 LB,N
="86416",CUTBGPOTRSFR,BAG POTATO RUSSET FRY W/ SKIN       5 LB,N
="86417",CUTTRYTMRMDC,TRAY TOMATO ROMA DICED 1/2"         5 LB,N
="86418",CUTBGONYEL2,BAG ONION YELLOW DICED 1/2"       2.5 LB,N
="86419",CUTBGSQSBNTC,BAG SQUASH BUTTERNUT CUBE 1"        5 LB,N
="86420",CUTBGPRJLDC,BAG PEPPER JALAPENO DICED 1/4"      5 LB,N
="86421",CUTBGONGRN1/,BAG ONION GREEN DICED 1/4"          5 LB,Y
="86422",CUTBGCELDC2,BAG CELERY DICED 1/4"              25 LB,N
="86423",CUTBGPOTSWDC,BAG POTATO SWEET DICED W/SKIN       5 LB,N
="86425",CUTBGCILN10,BAG CILANTRO CHOPPED               10 LB,N
="86427",CUTTRYHONEY5,TRAY HONEYDEW CHUNK                 5 LB,N
="86428",CUTTRYMXDFRT,TRAY MIXED FRUIT                    5 LB,N
="86431",CUTBGONRDSLB,TRAY ONION RED SLAB 1/8"            5 LB,N
="86432",CUTBGPRREDDC,BAG PEPPER RED DICED 1/2"           5 LB,N
="86433",CUTTRYPICOLB,TRAY PICO DE GALLO LIBERTY          5 LB,N
="86434",CUTBGBROCSLD,BAG BROCCOLI SALAD              6.875 LB,N
="86436",CUTTRYPICSOS,TRAY PICO DE GALLO COSENTINO'S      5 LB,N
="86437",CUTBGONWHTDC,BAG ONION WHITE DICED 3/8"          5 LB,N
="86438",CUTPINPCK12,PACKET PINEAPPLE CHUNKS           2.5 OZ,Y
="86439",CUTORNGPK12,PACKET ORANGE SLICES              2.5 OZ,Y
="86441",CUTBGPRGRN25,BAG PEPPER GREEN DICED 1/4"        25 LB,N
="86443",CUTBGPRGRN3,BAG PEPPER GREEN DICED 1/4"         3 LB,N
="86444",CUTTRYSTRWSL,TRAY STRAWBERRY SLICED              5 LB,N
="86445",CUTBGPOTRSSL,BAG POTATO RUSSET SLICED 1/16"      5 LB,N
="86446",CUTBGBRUSSHV,BAG BRUSSELS SPROUTS SHAVED         5 LB,N
="86447",CUTBGONSLC3/,BAG ONION YELLOW SLIVERED 3/8       5 LB,N
="86448",CUTTRYMXDPEP,TRAY PEPPER JULIENNE MIXED          5 LB,N
="86449",CUTBGPRHAB5,BAG HABANERO PEPPER DICED 1/4"      5 LB,N
="86450",CUTONYLSLC1/,TRAY ONION YELLOW SLAB 1/8"         5 LB,N
="86451",CUTBGONIN1/4,BAG ONION YELLOW DICED 1/4"        25 LB,N
="86452",CUTBGPOBDCD,BAG PEPPER POBLANO DICED 1/4"      25 LB,N
="86453",WIPTZATZKIDP,TUB TZATZIKI DIP                    1 LB,Y,MILK
="86454",WIPTBCUMIN,TUB CUMIN                           1 LB,Y
="86455",CUTJALSLC1/4,PEPPER JALAPENO SLICED 1/4"       4/5 LB,Y
="86456",CUTJALSLCD5,PEPPER JALAPENO SLICED 1/8"         5 LB,Y
="86457",CUTPPRRDDCD,PEPPER RED DICED 3/8"             4/5 LB,N
="86458",CUTMWKIMCHI,MIDWEST KIMCHI                   2/10 LB,N
="86459",CUTMWKIMCHI5,MIDWEST KIMCHI                    4/5 LB,N
="86460",CUTTOMDC1/4",TOMATO DICED 1/4"                 4/5 LB,N
="86461",CUTPRSERRDC,PEPPER SERRANO DICED 3/8"         2/5 LB,Y
="86462",CUTGIADINDC5,GIARDINIERA MIX DICED 3/8"       2/10 LB,N
="86463",CUTGIADIN4/5,GIARDINIERA MIX DICED 3/8"          5 LB,N
="86464",CUTPPRSER1/8,PEPPER SERRANO DICED 1/8"         4/5 LB,Y
="86465",CUTBGGRNPEP1,BAG PEPPER GREEN DICED 1/2"         3 LB,N
="86466",CUTBGLEEKSLC,BAG LEEK SLICED 1/4"               10 LB,N
="86467",CUTBGPOTRUS3,BAG POTATO RUSSSET DICED 3/8"       5 LB,N
="86468",CUTTYPICOCF3,TRAY PICO DE GALLO CRAZY FRESH      3 LB,N
="86470",CUTBTNHLVPLD,SQUASH BUTTERNUT HALVED PEELED     10 LB,N
="86471",CUTSQDLCTA10,SQUASH DELICATA DICED 3/4"         10 LB,N
="86472",CUTBROC6/3LB,BROCCOLI FLORETS                  6/3 LB,N
="86473",FUN2LAYAMBRO,2-LAYER AMBROSIA CRISP              EACH,Y
="86474",FUN1LAYAMBRO,1-LAYER AMBROSIA CRISP              EACH,Y
="86475",CUTSQBNUT3/8,TUB SQUASH BUTTERNUT 3/8" DICE      1 LB,Y
="86476",WIPTBDLCTA,TUB SQUASH DELICATA DICED 3/4"      1 LB,Y
="86477",CUTTBRUSPLDC,TUB POTATO RUSSET PEELED DICED      1 LB,Y
="86489",CUTPPRONCONF,PEPPER CONFETTI R/Y/G 1/8"          5 LB,N
="86490",CUTLKSLC1/4",LEEK SLICED 1/4"                   10 LB,N
="86491",CUTMSHRMSLIC,MUSHROOM SLICED                     5 LB,N
="86500",CUTBAGCARBIA,BAG CARROT COIN BIAS COIN 1/4"      5 LB,N
="86501",CUTBAGJICMTC,BAG JICAMA MATCHSTICK 1/8"          5 LB,N
="86502",CUTBAGSQCHAY,BAG SQUASH CHAYOTE JULIENN 1/8      5 LB,N
="86503",CUTBAGNAPACH,BAG CABBAGE NAPA DICED 1/2"         5 LB,N
="86504",CUTBAGNAPJUL,BAG CABBAGE NAPA JULIENNE 1/4"      5 LB,N
="86505",CUTBAGCABRDJ,BAG CABBAGE RED JULIENNE 1/8"       5 LB,N
="86506",CUTBAGCARMTC,BAG CARROT MATCHSTICK 1/8"          5 LB,N
="86507",CUTBAGYON1/8,BAG ONION YELLOW DICED 1/8"         5 LB,N
="86508",CUTBAGYONJUL,BAG ONION YELLOW JULIENNE 1/8"      5 LB,N
="86509",CUTTRYLEMWD,TRAY LEMON QUARTERED WEDGE          5 LB,N
="86510",CUTTRYLIMWD,TRAY LIME QUARTERED WEDGE           5 LB,N
="86515",CUTTRYFRTMED,TRAY FRUIT MEDLEY (CHPG)            5 LB,N
="86516",CUTTYCUCHLF,TRAY CUCUMBER HALF MOON             5 LB,N
="86517",CUTBGRADMTCH,BAG RADISH MATCHSTICK               5 LB,N
="86518",CUTBGBEETMTC,BAG BEET MATCHSTICK                 5 LB,N
="86519",CUTTYROMA3/8,TRAY TOMATO ROMA DICED 3/8"         5 LB,N
="86520",CUTBGRDONNOH,BAG ONION RED DICED NO HEART        5 LB,N
="86521",CUTBGSQBN3/8,BAG (CO) SQUASH BUTTERNUT DICE      5 LB,N
="86522",CUTBGMUSHROM,BAG MUSHROOM SLICED                 5 LB,N
="86523",CUTBGJCMASTK,BAG JICAMA STICK                    5 LB,N
="86524",CUTBGCABRED,BAG CABBAGE RED SHRED COLORADO      1 LB,N
="86525",CUTBGCARSHRD,BAG CARROT SHREDDED COLORADO        1 LB,N
="86526",CUTBGCABSHRD,BAG CABBAGE SHREDDED COLORADO       3 LB,N
="86527",WIPTBGLDORCH,TUB GOLDEN ORCHARD VEG BLEND        1 LB,N
="86528",WIPTBPINENUT,TUB NUT PINE                        1 LB,Y
="86529",WIPTBSAMURAI,TUB SAMURAI VEGETABLE BLEND         1 LB,Y
="86530",WIPTBDLLBRIN,TUB PICKLE BRINE CLASSIC DILL       1 LB,Y
="86531",WIPTBAUMNGLW,TUB AUTUMN GLOW VEG BLEND           1 LB,Y
="86532",WIPTBHRVSTMD,TUB HARVEST MEDLEY VEG BLEND        1 LB,Y
="86533",WIPTBONRED,TUB ONION RED DICED NO HEART 1/4"   1 LB,Y
="86534",WIPTBROMDC,TUB TOMATO ROMA DICED 3/8"          1 LB,Y
="86535",CUTTBCRNCIL,TUB ROASTED CORN & CILANTRO         1 LB,Y
="86536",CUTTBHAM&TRK,TUB HAM & TURKEY                    1 LB,Y
="86537",CUTTBCUKDC,TUB CUCUMBER DICED                  1 LB,Y
="86538",CUTTBSALCUB,TUB SALAMI CUBES                    1 LB,Y
="86539",WIPTBSALT,TUB SALT                            1 LB,Y
="86540",WIPTBCAYANNE,TUB PEPPER CAYENNE GROUND           1 LB,Y
="86541",WIPTBCUKEPUR,TUB CUCUMBER PUREE                  1 LB,Y
="86542",WIPTBGYROMT,TUB CHICKEN GYRO STYLE              1 LB,Y
="86543",WIPTBB&BBRNE,TUB PICKLE BRINE BREAD/BUTTER       1 LB,Y
="86544",WIPTBPCKLSLT,TUB PICKLING SALT                   1 LB,Y
="86545",WIPTBAPLCDR,TUB VINEGAR APPLE CIDER             1 LB,Y
="86546",WIPTBBRNSUGR,TUB SUGAR LIGHT BROWN               1 LB,Y
="86547",WIPTBCELYSED,TUB CELERY SEED                     1 LB,Y
="86548",WIPTBMUSRSED,TUB MUSTARD SEED                    1 LB,Y
="86549",WIPTBRDPPRFL,TUB RED PEPPER FLAKE                1 LB,Y
="86550",CUTWTMLNSPR5,WATERMELON SPEARS                   5 LB,Y
="86551",WIPTBTUMERIC,TUB TUMERIC GROUND                  1 LB,Y
="86553",WIPTBPICKVIN,TUB PICKLING VINEGAR                1 LB,Y
="86554",WIPTBORGWTON,TUB ORG ONION YELLOW SLICED         1 LB,Y
="86555",WIPTBORGCUKE,TUB CUCUMBER ENGLISH SLICED         1 LB,Y
="86557",WIPTBSMKJALP,TUB SMOKED JALAPENO RANCH DIP       1 LB,Y,MILK
="86558",WIPTBONPOW,TUB ONION POWDER                    1 LB,Y
="86559",WIPTBGUARGM,TUB GUAR GUM                        1 LB,Y
="86560",WIPTBSMKONP,TUB SMOKED FRENCH ONION DIP         1 LB,Y,MILK,EGGS
="86561",WIPTBBLKPEPR,TUB BLACK PEPPER                    1 LB,Y
="86562",WIPTBFRNCHON,TUB FRENCH ONION SEASONING          1 LB,Y
="86563",WIPTBBSLCHX,TUB BASIL PESTO CHICKEN             1 LB,Y,MILK,WALNUT,PINNUT
="86564",WIPTBMEDLYBL,TUB GRIDDLE MEDLEY BLEND            1 LB,Y
="86565",WIPTBGRLDSSW,TUB GRIDDLE SWEET & SPICY VEG       1 LB,Y
="86566",WIPTBGRDLSMR,TUB GRIDDLE SUMMER BLEND            1 LB,Y
="86567",WIPTBPANKO,TUB BREADCRUMB PANKO                1 LB,Y,WHEAT
="86568",WIPTBTACOSN,TUB TACO SEASONING                  1 LB,Y
="86569",WIPMNCONION,TUB ONION MINCED DRY                1 LB,Y
="86570",CUTCUCU002,CUCUMBER SLICED                  50/2 OZ,N
="86574",WIPTBSWPOTSK,TUB POTATO SWEET STICK              1 LB,Y
="86575",CUTTBKOWCBY,TUB KOW COWBOY CAVIAR               1 LB,Y
="86576",WIPTBWHTPEPR,TUB PEPPER WHITE                    1 LB,Y
="86577",WIPTBGBNZO,TUB BEAN GARBANZO                   1 LB,Y
="86578",WIPTBLEMNJUC,TUB JUICE LEMON GALLON              1 LB,Y
="86579",WIPTBLIMEJC,TUB LIME JUICE GALLON               1 LB,Y
="86580",CUTSMKJALDIP,SMOKED JALAPENO POPPER DIP          8 OZ,N,MILK
="86581",CUTTZKIDIP,TZATZIKI CUCUMBER DIP             8.5 OZ,N,MILK
="86582",CUTSMKFRCHDP,SMOKEY FRENCH ONION DIP            10 OZ,N,MILK,EGGS
="86584",WIPTBGRGING,TUB GINGER GROUND                   1 LB,Y
="86585",WIPTBPAPRIKA,TUB PAPARIKA GROUND                 1 LB,Y
="86586",WIPTBCHILIPW,TUB CHILI POWDER GROUND             1 LB,Y
="86587",WIPTBCRLFRTY,TUB CEREAL FRUIT PEBBLES            1 LB,Y
="86588",WIPTBORGLIME,TUB ORG LIME JUICE GALLON           1 LB,Y
="86589",WIPTBFETACHS,TUB CHEESE FETA CRUMBLE             1 LB,Y,MILK
="86590",WIPTBPINTO,TUB BEAN PINTO                      1 LB,Y
="86591",WIPTBPIMENTO,TUB PEPPER PIMENTO                  1 LB,Y
="86592",WIPTBPOMACE,TUB OIL POMACE                      1 LB,Y
="86593",WIPTBPOTSWTL,TUB POTATO SWEET LOCAL DC 3/4"      1 LB,Y
="86594",CUTDLLPCKLE,PICKLES CLASSIC DILL STYLE       16.4 OZ,N
="86595",CUTB&BPICKL,PICKLES BREAD & BUTTER STYLE     16.4 OZ,Y
="86596",CUTS&SPICKL,PICKLES SWEET & SPICY STYLE      16.4 OZ,Y
="86597",WIPTBWHTTR14,TUB TORTILLA WHITE 14" (PB)         1 LB,Y,WHEAT
="86598",WIPTBSUMOORN,TUB ORANGE SUMO WEDGE               1 LB,Y
="86599",WIPTBORGSALT,TUB DIAMOND SALT ORGANIC            1 LB,Y
="86600",WIPTBRDFRSNO,TUB PEPPER RED FRESNO SLICED        1 LB,Y
="86601",WIPTBCEL/CAR,TUB CELERY STICK/BABY CARROT        1 LB,Y
="86602",WIPTBFRNCHDR,TUB FRENCH DRESSING BULK            1 LB,Y
="86603",WIPTBDRSCRMC,TUB CREAM CHEESE BLEND H/T PW       1 LB,Y,MILK
="86609",CUTBGCARWHL,BAG CARROT WHOLE                    5 LB,N
="86610",CUTRAINBW50/,CARROT RAINBOW                   50/2 OZ,Y
="86611",CUTKIWI50/2,KIWI QUARTERED                   50/2 OZ,Y
="86612",CUTSGRNSP50/,PEA SUGAR SNAP TRIMMED           50/2 OZ,N
="86613",CUTPRPL50/2,CAULIFLOWER PURPLE FLORETS       50/2 OZ,N
="86614",CUTPINPL50/2,PINEAPPLE GOLD CHUNK             50/2 OZ,N
="86615",CUTMNGO50/2,MANGO SPEAR                      50/2 OZ,N
="86616",CUTZUCCH50/2,ZUCCHINI STICK                   50/2 OZ,Y
="86617",CUTCLFORNG,CAULIFLOWER ORANGE FLORETS       50/2 OZ,N
="86618",CUTSTR002,STRAWBERRY                       50/2 OZ,N
="86619",CUTRADSH50,RADISH                           50/2 OZ,Y
="86620",CUTORGWED50,ORANGE WEDGE                     50/2 OZ,N
="86621",CUTCHXCBTACS,CHICKEN CIABATTA & CAESAR DUO     9.6 OZ,N,MILK,EGGS,WHEAT,SOYBEA,FISH
="86622",CTHMCHSVEGRN,HAM & CHEESE AND VEGGIE DUO     13.05 OZ,N,WHEAT,MILK,EGGS
="86623",CUTBGBNUTHLF,BAG SQUASH BUTTERNUT 1/2 PEEL      10 LB,N
="86624",CUTHONY001,HONEYDEW CHUNKS                  60/3 OZ,Y
="86625",CUTCAULGRN50,CAULIFLOWER GREEN FLORETS        50/2 OZ,N
="86626",CUTPOMARL50/,POMEGRANATE ARILS                50/2 OZ,N
="86627",CUTAPLGRNDC,APPLE GREEN SLICED               50/2 OZ,Y
="86628",CUTSWPTSTK50,POTATO SWEET STICK               50/2 OZ,N
="86629",CUTCHRYTOM50,TOMATO CHERRY                    50/2 OZ,Y
="86630",CUTPPRREDSLC,PEPPER RED SLICED                50/2 OZ,Y
="86631",WIPTBCAPCHP,TUB CAPERS CHOPPED FINE             1 LB,Y
="86632",WIPTBCAPER,TUB CAPERS                          1 LB,Y
="86633",CUTASPSPR50,ASPARAGUS SPEAR                  50/2 OZ,Y
="86634",CUTSEASNVEG,SEASONAL VEGETABLE               50/2 OZ,Y
="86635",CUTBLACKB50,BLACKBERRIES                     50/2 OZ,Y
="86636",CUTDRGNFRT50,DRAGON FRUIT CHUNKS              50/2 OZ,Y
="86637",CUTSTRFRT50,STARFRUIT SLICES                 50/2 OZ,Y
="86638",CUTCHRYTOM30,TOMATO CHERRY                    30/2 OZ,N
="86639",CUTSLCBEET30,BEET RED MATCHSTICK              30/2 OZ,N
="86640",CUTCCGRP30/,COTTON CANDY GRAPES SCHOOL     30/1.5 OZ,Y
="86641",CUTROMANS30,ROMANESCO SCHOOL ONLY          30/1.5 OZ,Y
="86642",CUTPEPSLCG/Y,PEPPER SLICED GREEN/YELLOW     30/1.5 OZ,Y
="86649",WIPTBGSTFNG,"TUB STUFFING, SAGE ONION            1 LB",Y
="86650",WIPTBCUKWHTO,TUB ENGLISH CUKE & WHT ONION        1 LB,Y
="86651",WIPTBCUKEFRS,TUB ENGLISH CUKE & RED FRESNO       1 LB,Y
="86652",WIPTBS&SPICK,TUB PICKLE BRINE SWEET/SPI          1 LB,Y
="86653",WIPTBZUC3/4",TUB SQUASH ZUCCHINI DICE 3/4"       1 LB,Y
="86654",WIPTBYSQ3/4",TUB SQUASH YELLOW DICED 3/4"        1 LB,Y
="86655",WIPTBCILRICE,TUB CILANTRO LIME RICE              1 LB,Y
="86656",WIPTBASNVEG,TUB ASIAN STYLE VEGETABLES          1 LB,Y
="86657",WIPTBCINNCRN,TUB CINNAMON TOAST CEREAL           1 LB,Y,WHEAT,SOYBEA
="86658",WIPTBCABGCHP,TUB CABBAGE GREEN CHOPPED 1X1       1 LB,Y
="86659",WIPTBCGDC3/8,TUB CABBAGE GREEN DICED 3/8"        1 LB,Y
="86660",CUTCABNPA4/5,CABBAGE NAPA DICED 1/2"           4/5 LB,N
="86661",CUTCABNAPJUL,CABBAGE NAPA JULIENNE 1/4"          5 LB,N
="86662",CUTCABRDJUL,CABBAGE RED JULIENNE 1/8"           5 LB,N
="86663",CUTONYLDC1/8,ONION YELLOW DICED 1/8"           4/5 LB,N
="86664",CUTONYLJUL1/,ONION YELLOW JULIENNE 1/8"        4/5 LB,N
="86665",CUTLIMWEDGE,LIME QUARTERED WEDGE                5 LB,N
="86666",FUNFRTLTBSKT,(B) DELIGHTFUL GIFT                 EACH,Y
="86667",FUNFRTLBSKT,(J) BOUNTIFUL FRESH                 EACH,Y
="86668",CUTONWHLPL5,ONION YELLOW WHOLE PEELED           5 LB,N
="86669",WIPTBZUCCSHR,TUB ZUCCHINI SHREDDED               1 LB,Y
="86670",FUNSUPOVLBSK,(J)EMPTY BOUNTIFUL FRESH            EACH,Y
="86671",FUNSUPRNDBSK,(B)EMPTY DELIGHTFUL GIFT            EACH,Y
="86672",FUNSUPWLWBSK,EMPTY 10" WILLOW BASKET     PH      EACH,N
="86673",FUNSUPRRTOTE,EMPTY HAND PAINTED TOTE             EACH,N
="86674",EMPTYPICNIC,EMPTY PICNIC STYLE BASKET,N
="86675",FUNSUP12INRC,EMPTY Orchards Best Basket          EACH,N
="86676",FUNSUPOVALWV,EMPTY Pick O' the Crop Basket       EACH,N
="86677",FUNSUP18INRC,(D)EMPTY PERSONAL TREAT             EACH,Y
="86678",FUNSUPBSKLID,EMPTY Take Me Along Basket          EACH,N
="86679",FUNSUPPKNKBS,EMPTY Picnic Time Basket            EACH,N
="86680",FUNSUPTRYBSK,EMPTY WICKER TRAY #700              EACH,N
="86682",FUNKOWPHRVST,CHIP-WOOD BOWL WITH HANDLES         EACH,N
="86683",WIPTBDILLPCK,CLASSIC DILL PICKLES INVENTORY      1 LB,Y
="86684",WIPTBCABSHRD,TUB CABBAGE SHREDDED COLORADO       1 LB,Y
="86685",WIPTBJALCORD,TUB PEPPER JALAPENO CORED           1 LB,Y
="86687",FUNSUMDPKNKH,(C)EMPTY EXOTIC PARADISE            EACH,Y
="86688",FUNSUPBLSAHN,(F)EMPTY CITRUS PLUS                EACH,Y
="86689",FUNSUPBALSA,(E)EMPTY TASTEFUL TIDINGS           EACH,Y
="86690",FUNFRTRDBLSA,(E) TASTEFUL TIDINGS                EACH,Y
="86691",FUNFRTMDBLSA,(F) CITRUS PLUS                     EACH,Y
="86694",FUNFRTHLFBUS,AUBURNDALE SPECIAL MIXED E BOX      EACH,Y
="86695",CUTBGPRUSPLD,BAG POTATO RUSSET PEELED DICED     10 LB,N
="86696",FUNFRTLGBMBO,(A) HARVEST CHOICE                  EACH,Y
="86697",BSKKOWFRUITK,(K) KOWALSKI FRUIT BASKET           EACH,Y
="86698",FUNSUPBSKCPW,EMPTY CHIP-WOOD BOWL W/HANDLES      EACH,N
="86699",FUNSUPBSKBBW,(J)EMPTY 6CT BOUNTIFUL FRESH        6 CT,Y
="86700",FUNSUPBSKPEN,EMPTY Grapefruit Boxes              EACH,Y
="86702",CUTSCHISPR50,PEPPER SHISHITO WHOLE            50/2 OZ,N
="86704",WIPTBONWHTPL,TUB ONION WHITE WHOLE PEELED        1 LB,Y
="86705",WIPTBRAINBBY,TUB CARROT RAINBOW BABY             1 LB,Y
="86706",CUTFRTMED,FRUIT MEDLEY                        6 OZ,N
="86708",CUTMANGNO10,MANGO NOODLES                      10 OZ,N
="86709",CUTMGONO13,MANGO NOODLES                      13 OZ,N
="86710",CUTFKWATCH10,WATERMELON CHUNK                   10 OZ,N
="86711",CUTFKAPPSL9,GALA APPLE SLICE                    9 OZ,N
="86712",CUTFKMXAPP9,MIXED APPLE SLICES                  9 OZ,N
="86713",CUTFKFRTMED,FRUIT MEDLEY                       10 OZ,N
="86714",CUTFKMXBER10,MIXED BERRIES                      10 OZ,N
="86715",CUTFKMXGRP11,MIXED GRAPES                       11 OZ,N
="86716",CUTFKPINCH10,PINEAPPLE CHUNKS                   10 OZ,N
="86717",CUTFKSTRW10,SMALL WHOLE STRAWBERRIES           10 OZ,N
="86718",CUTFKCANTC10,SMALL CANTALOUPE CHUNKS            10 OZ,N
="86719",CUTFKMANGO10,SMALL MANGO CHUNKS                 10 OZ,N
="86720",CUTFKMXMELON,SMALL MIXED MELON                  10 OZ,N
="86721",CUTFKPINCORE,HONEYDEW CHUNKS                    10 OZ,N
="86722",CUTFKHNYCH10,PINEAPPLE CORED                  18.5 OZ,N
="86723",CUTFKPINRING,PINEAPPLE RINGS                    26 OZ,N
="86724",CUTFKWTCH24,LARGE WATERMELON CHUNKS            22 OZ,N
="86725",CUTFKFRTMED2,FRUIT MEDLEY                       24 OZ,N
="86726",CUTFKPINCH24,LARGE PINEAPPLE CHUNKS             22 OZ,N
="86727",CUTFKCNTCH24,LARGE CANTALOUPE CHUNKS            22 OZ,N
="86728",CUTFKMXML24,LARGE MIXED MELON                  22 OZ,N
="86729",CUTFKMMXGR24,MIXED GRAPES                       24 OZ,N
="86730",CUTFKMXBER24,LARGE MIXED BERRIES                24 OZ,N
="86731",CUTFKWATSP16,WATERMELON SPEARS                  16 OZ,N
="86732",CUTFKMLSPR16,MELON SPEAR TRIO                   16 OZ,N
="86733",CUTFKFRTSP16,MIXED FRUIT SPEARS                 16 OZ,N
="86734",CUTFKWTCH48,WATERMELON CHUNKS                  35 OZ,Y
="86735",CUTFKFRTMD48,FRUIT MEDLEY                       48 OZ,N
="86736",CUTFKFRTTY40,FRUIT TRAY                         40 OZ,N
="86737",CUTFKFTTYDIP,FRUIT TRAY WITH DIP                26 OZ,N
="86738",CUTFKFRTCHS,FRUIT & CHEESE SNACK TRAY         6.9 OZ,N
="86739",CUTFKLGFRTTY,FRUIT TRAY                         64 OZ,N
="86740",CUTFKYOGSTRW,YOGURT W/ STRAWBERRIES             10 OZ,N
="86741",CUTFKYOGBLUE,YOGURT W/ BLUEBERRIES              10 OZ,N
="86742",CUTPBDICYEL,PB TARGET DICED YELLOW ONION       10 OZ,N
="86743",CUTPBBEANDIP,PB TARGET TACO DIP TRAY             1 LB,N
="86744",CUTPBPICO,PB TARGET PICO DE GALLO               14,N
="86745",CUTPBMLGUAC,PB TARGET MILD GUACAMOLE           10 OZ,N
="86746",CUTPBCELCAR,PB TARGET CELERY & CARROT STIC     14 OZ,N
="86747",CUTPBFRUITME,PB TARGET FRUIT MEDLEY             24 OZ,N
="86748",CUTPBMIXMEL,PB TARGET MIXED MELON              24 OZ,N
="86749",CUTPBPINE24,PB TARGET PINEAPPLE CHUNKS         24 OZ,N
="86750",CUTPBWATCHUN,FAREWAY WATERMELON CHUNKS          24 OZ,N
="86751",CUTPBFRUITTR,PB TARGET FRUIT TRAY               64 OZ,N
="86752",CUTPBFRUTRAY,PB TARGET FRUIT TRAY               40 OZ,N
="86753",CUTPBFRUMEDL,PB TARGET FRUIT MEDLEY             48 OZ,N
="86754",CUTPBMEDL10,PB TARGET FRUIT MEDLEY             10 OZ,N
="86755",CUTPBPARFSTR,PB TARGET YOGURT W/ STRAWBERRY     10 OZ,N
="86756",CUTPFPARBLUE,PB TARGET YOGURT W/ BLUEBERRY      10 OZ,N
="86757",CUTPBMIXMELE,MIXED MELON                        10 OZ,N
="86758",CUTPBCANT24,PB TARGET CANTALOUPE CHUNKS        24 OZ,N
="86759",CUTPBWATSPEA,PB TARGET WATERMELON SPEARS        16 OZ,N
="86760",CUTPBFAJ9.5,PB TARGET FAJITA MIX              9.5 OZ,N
="86761",CUTPFCANT10,PB TARGET CANTALOUPE CHUNKS        10 OZ,N
="86762",CUTPFWATER10,PB TARGET WATERMELON CHUNKS        10 OZ,N
="86763",CUTPBPINCH10,PB TARGET PINEAPPLE CHUNKS         10 OZ,N
="86764",CUTPBVEGTRAY,PB TARGET VEG TRAY W/ DIP          46 OZ,N
="86765",DLTRKSNKBT,TURKEY SAUSAGE BITES                1 OZ,N
="86766",DLHRDBLEGG,HARD COOKED EGG                   1.5 OZ,N,EGGS
="86767",DLCLBYCUBE,COLBY&MONTEREY CHEESE             1.3 OZ,N,MILK
="86768",DLRITZCRKER,CRACKERS                          0.8 OZ,N
="86769",DLBRWNBT,BROWNIE BITES                     2.2 OZ,N
="86770",DLCHDCHSCUBE,CHEDDAR CHEESE CUBES              1.3 OZ,N,MILK
="86771",DLCLBYCRK,COLBY JACK CRACKER CUT            1.3 OZ,N
="86772",DLFRSTANMCRK,FROSTED ANIMAL CRACKER            2.1 OZ,N
="86773",DLPBPRETZEL,PEANUT BUTTER PRETZELS           1.75 OZ,N,PEANUT,WHEAT
